48708,59.1,"2,246",471,21.0,426,39,0,5,1,0,45,6,9.6,1.3
48720,57.8,40,9,22.5,8,1,0,0,0,0,1,0,11.1,0.0
48721,15.0,17,0,0.0,0,0,0,0,0,0,0,0,---,---
48722,17.1,214,44,20.6,44,0,0,0,0,0,0,0,0.0,0.0
48723,31.4,809,236,29.2,230,6,0,0,0,0,6,0,2.5,0.0
48724,47.5,26,11,42.3,11,0,0,0,0,0,0,0,0.0,0.0
48725,14.8,105,22,21.0,21,1,0,0,0,0,1,0,4.5,0.0
48726,37.7,474,103,21.7,99,4,0,0,0,0,4,0,3.9,0.0
48727,33.2,84,21,25.0,21,0,0,0,0,0,0,0,0.0,0.0
48728,24.5,7,3,42.9,3,0,0,0,0,0,0,0,0.0,0.0
48729,33.3,111,22,19.8,22,0,0,0,0,0,0,0,0.0,0.0
48730,29.3,212,22,10.4,22,0,0,0,0,0,0,0,0.0,0.0
48731,44.5,125,26,20.8,25,1,0,0,0,0,1,0,3.8,0.0
48732,22.5,700,134,19.1,132,2,0,0,0,0,2,0,1.5,0.0
48733,46.4,120,27,22.5,26,1,0,0,0,0,1,0,3.7,0.0
48734,20.2,396,59,14.9,59,0,0,0,0,0,0,0,0.0,0.0
48735,48.0,88,17,19.3,16,1,0,0,0,0,1,0,5.9,0.0
48737,19.2,38,1,2.6,1,0,0,0,0,0,0,0,0.0,0.0
48738,22.6,47,7,14.9,7,0,0,0,0,0,0,0,0.0,0.0
48739,19.0,173,13,7.5,13,0,0,0,0,0,0,0,0.0,0.0
48740,24.2,109,20,18.3,20,0,0,0,0,0,0,0,0.0,0.0
48741,32.3,152,27,17.8,26,1,0,0,0,0,1,0,3.7,0.0
48742,19.9,55,7,12.7,7,0,0,0,0,0,0,0,0.0,0.0
48743,26.1,1,1,100.0,1,0,0,0,0,0,0,0,0.0,0.0
48744,30.3,291,86,29.6,85,1,0,0,0,0,1,0,1.2,0.0
48745,21.4,51,5,9.8,5,0,0,0,0,0,0,0,0.0,0.0
48746,22.1,532,116,21.8,114,2,0,0,0,0,2,0,1.7,0.0
48747,44.3,94,19,20.2,17,2,0,0,0,0,2,0,10.5,0.0
48748,16.8,66,4,6.1,4,0,0,0,0,0,0,0,0.0,0.0
48749,15.4,57,12,21.1,12,0,0,0,0,0,0,0,0.0,0.0
48750,14.0,475,73,15.4,69,3,1,0,0,0,4,0,5.5,0.0
48754,50.0,62,15,24.2,15,0,0,0,0,0,0,0,0.0,0.0
48755,27.3,153,30,19.6,29,1,0,0,0,0,1,0,3.3,0.0
48756,14.5,322,22,6.8,21,1,0,0,0,0,1,0,4.5,0.0
48757,30.8,239,58,24.3,58,0,0,0,0,0,0,0,0.0,0.0
48759,43.8,209,51,24.4,48,2,0,1,0,0,3,1,5.9,2.0
48760,23.3,119,17,14.3,17,0,0,0,0,0,0,0,0.0,0.0
48761,18.4,27,3,11.1,3,0,0,0,0,0,0,0,0.0,0.0
48762,25.6,39,1,2.6,1,0,0,0,0,0,0,0,0.0,0.0
48763,25.3,232,24,10.3,24,0,0,0,0,0,0,0,0.0,0.0
48765,27.6,34,8,23.5,8,0,0,0,0,0,0,0,0.0,0.0
48766,22.9,64,16,25.0,15,1,0,0,0,0,1,0,6.3,0.0
48767,59.1,151,29,19.2,29,0,0,0,0,0,0,0,0.0,0.0
48768,30.5,634,151,23.8,147,4,0,0,0,0,4,0,2.6,0.0
48770,27.8,99,7,7.1,6,1,0,0,0,0,1,0,14.3,0.0
48801,36.0,965,178,18.4,175,3,0,0,0,0,3,0,1.7,0.0
48804,*,*,2,---,2,0,0,0,0,0,0,0,0.0,0.0
48806,44.2,95,13,13.7,12,1,0,0,0,0,1,0,7.7,0.0
48807,37.0,61,16,26.2,16,0,0,0,0,0,0,0,0.0,0.0
48808,19.9,391,48,12.3,47,1,0,0,0,0,1,0,2.1,0.0
48809,35.7,862,194,22.5,192,2,0,0,0,0,2,0,1.0,0.0
48811,49.8,290,26,9.0,26,0,0,0,0,0,0,0,0.0,0.0
48813,36.7,"1,515",221,14.6,216,4,1,0,0,0,5,0,2.3,0.0
48815,41.4,210,22,10.5,22,0,0,0,0,0,0,0,0.0,0.0
48817,35.4,442,124,28.1,122,2,0,0,0,0,2,0,1.6,0.0
48818,32.0,180,29,16.1,29,0,0,0,0,0,0,0,0.0,0.0
48819,34.4,207,26,12.6,26,0,0,0,0,0,0,0,0.0,0.0
48820,15.5,"1,215",97,8.0,96,1,0,0,0,0,1,0,1.0,0.0
48821,19.2,268,30,11.2,30,0,0,0,0,0,0,0,0.0,0.0
48822,33.4,152,9,5.9,9,0,0,0,0,0,0,0,0.0,0.0
48823,13.8,"2,121",368,17.4,356,12,0,0,0,0,12,0,3.3,0.0
48827,30.7,"1,134",163,14.4,159,4,0,0,0,0,4,0,2.5,0.0
48829,34.9,229,35,15.3,33,2,0,0,0,0,2,0,5.7,0.0
48830,44.4,*,0,---,0,0,0,0,0,0,0,0,---,---
48831,52.7,241,42,17.4,41,1,0,0,0,0,1,0,2.4,0.0
48832,24.1,89,10,11.2,10,0,0,0,0,0,0,0,0.0,0.0
48834,32.8,147,18,12.2,18,0,0,0,0,0,0,0,0.0,0.0
48835,45.2,253,24,9.5,24,0,0,0,0,0,0,0,0.0,0.0
48836,26.2,"1,158",146,12.6,144,1,0,0,1,0,2,1,1.4,0.7
48837,27.3,"1,248",115,9.2,115,0,0,0,0,0,0,0,0.0,0.0
48838,24.4,"1,485",206,13.9,203,3,0,0,0,0,3,0,1.5,0.0
48840,8.5,669,93,13.9,92,1,0,0,0,0,1,0,1.1,0.0
48841,54.9,50,14,28.0,13,1,0,0,0,0,1,0,7.1,0.0
48842,11.4,"1,582",236,14.9,232,4,0,0,0,0,4,0,1.7,0.0
48843,15.8,"3,324",273,8.2,269,4,0,0,0,0,4,0,1.5,0.0
48845,53.1,60,15,25.0,15,0,0,0,0,0,0,0,0.0,0.0
48846,42.1,"1,373",293,21.3,287,5,1,0,0,0,6,0,2.0,0.0
48847,47.3,395,67,17.0,66,1,0,0,0,0,1,0,1.5,0.0
48848,22.5,523,60,11.5,60,0,0,0,0,0,0,0,0.0,0.0
48849,44.5,441,60,13.6,60,0,0,0,0,0,0,0,0.0,0.0
48850,30.6,336,40,11.9,40,0,0,0,0,0,0,0,0.0,0.0
48851,31.6,185,25,13.5,25,0,0,0,0,0,0,0,0.0,0.0
48852,79.1,15,0,0.0,0,0,0,0,0,0,0,0,---,---
48853,61.1,59,7,11.9,7,0,0,0,0,0,0,0,0.0,0.0
48854,27.7,"1,174",223,19.0,220,3,0,0,0,0,3,0,1.3,0.0
48855,*,"1,087",85,7.8,85,0,0,0,0,0,0,0,0.0,0.0
48856,61.4,76,8,10.5,8,0,0,0,0,0,0,0,0.0,0.0
48857,31.8,184,34,18.5,33,1,0,0,0,0,1,0,2.9,0.0
48858,17.0,"2,693",516,19.2,508,6,1,0,1,0,8,1,1.6,0.2
48860,42.0,106,24,22.6,24,0,0,0,0,0,0,0,0.0,0.0
48861,41.3,114,17,14.9,17,0,0,0,0,0,0,0,0.0,0.0
48864,6.4,"1,210",131,10.8,130,1,0,0,0,0,1,0,0.8,0.0
48865,29.3,122,36,29.5,34,2,0,0,0,0,2,0,5.6,0.0
48866,43.5,367,64,17.4,59,4,0,1,0,0,5,1,7.8,1.6
48867,42.9,"2,012",655,32.6,626,24,1,2,2,0,29,4,4.4,0.6
48870,*,11,1,9.1,1,0,0,0,0,0,0,0,0.0,0.0
48871,31.4,126,17,13.5,17,0,0,0,0,0,0,0,0.0,0.0
48872,25.6,574,86,15.0,83,3,0,0,0,0,3,0,3.5,0.0
48873,46.0,133,11,8.3,11,0,0,0,0,0,0,0,0.0,0.0
48874,79.0,22,4,18.2,4,0,0,0,0,0,0,0,0.0,0.0
48875,35.1,869,71,8.2,69,2,0,0,0,0,2,0,2.8,0.0
48876,18.0,374,46,12.3,46,0,0,0,0,0,0,0,0.0,0.0
48877,22.9,166,21,12.7,20,1,0,0,0,0,1,0,4.8,0.0
48878,35.9,155,25,16.1,25,0,0,0,0,0,0,0,0.0,0.0
48879,38.6,"1,387",166,12.0,159,7,0,0,0,0,7,0,4.2,0.0
48880,35.1,566,92,16.3,91,1,0,0,0,0,1,0,1.1,0.0
48881,31.3,422,54,12.8,52,1,0,1,0,0,2,1,3.7,1.9
48883,25.1,567,86,15.2,86,0,0,0,0,0,0,0,0.0,0.0
48884,30.5,304,39,12.8,38,1,0,0,0,0,1,0,2.6,0.0
48885,36.5,66,14,21.2,14,0,0,0,0,0,0,0,0.0,0.0
48886,23.2,151,15,9.9,15,0,0,0,0,0,0,0,0.0,0.0
48888,26.2,426,56,13.1,56,0,0,0,0,0,0,0,0.0,0.0
48889,35.3,77,13,16.9,13,0,0,0,0,0,0,0,0.0,0.0
48890,42.3,164,22,13.4,22,0,0,0,0,0,0,0,0.0,0.0
48891,24.1,199,25,12.6,24,1,0,0,0,0,1,0,4.0,0.0
48892,33.3,330,61,18.5,60,1,0,0,0,0,1,0,1.6,0.0
48893,10.3,421,65,15.4,65,0,0,0,0,0,0,0,0.0,0.0
48894,39.4,188,9,4.8,9,0,0,0,0,0,0,0,0.0,0.0
48895,26.0,750,85,11.3,84,1,0,0,0,0,1,0,1.2,0.0
48896,44.9,23,1,4.3,1,0,0,0,0,0,0,0,0.0,0.0
48897,55.5,99,13,13.1,13,0,0,0,0,0,0,0,0.0,0.0
48906,39.6,"2,458",721,29.3,682,37,2,0,0,0,39,0,5.4,0.0
48910,37.7,"3,059",843,27.6,795,46,0,1,1,0,48,2,5.7,0.2
48911,8.3,"3,773",1264,33.5,"1,217",45,0,2,0,0,47,2,3.7,0.2
48912,48.3,"1,219",324,26.6,286,37,0,1,0,0,38,1,11.7,0.3
48915,61.2,889,319,35.9,304,15,0,0,0,0,15,0,4.7,0.0
48917,9.6,"2,040",354,17.4,351,3,0,0,0,0,3,0,0.8,0.0
48933,42.8,118,37,31.4,35,2,0,0,0,0,2,0,5.4,0.0
49001,44.5,"2,232",555,24.9,519,29,4,3,0,0,36,3,6.5,0.5
49002,13.4,"1,531",230,15.0,226,4,0,0,0,0,4,0,1.7,0.0
49004,22.5,"1,203",248,20.6,245,3,0,0,0,0,3,0,1.2,0.0
49006,15.1,"1,359",273,20.1,265,7,0,1,0,0,8,1,2.9,0.4
49007,61.2,838,285,34.0,254,25,4,1,1,0,31,2,10.9,0.7
49008,32.6,"1,019",197,19.3,186,6,2,3,0,0,11,3,5.6,1.5
49009,7.5,"2,965",408,13.8,405,3,0,0,0,0,3,0,0.7,0.0
49010,31.7,"1,339",220,16.4,213,5,1,1,0,0,7,1,3.2,0.5
49011,43.1,142,25,17.6,24,0,0,0,1,0,1,1,4.0,4.0
49012,32.0,165,27,16.4,26,1,0,0,0,0,1,0,3.7,0.0
49013,33.1,487,94,19.3,94,0,0,0,0,0,0,0,0.0,0.0
49014,32.3,"1,652",297,18.0,281,12,1,2,1,0,16,3,5.4,1.0
49015,30.1,"2,230",475,21.3,467,7,0,1,0,0,8,1,1.7,0.2
49017,39.0,"1,430",473,33.1,455,14,1,1,2,0,18,3,3.8,0.6
49021,36.5,443,78,17.6,76,2,0,0,0,0,2,0,2.6,0.0
49022,34.2,"3,136",706,22.5,669,32,0,5,0,0,37,5,5.2,0.7
49024,4.5,"2,295",333,14.5,328,4,0,1,0,0,5,1,1.5,0.3
49026,33.1,153,26,17.0,26,0,0,0,0,0,0,0,0.0,0.0
49027,70.5,15,1,6.7,1,0,0,0,0,0,0,0,0.0,0.0
49028,38.9,562,114,20.3,110,4,0,0,0,0,4,0,3.5,0.0
49029,48.3,104,20,19.2,20,0,0,0,0,0,0,0,0.0,0.0
49030,44.3,269,26,9.7,25,1,0,0,0,0,1,0,3.8,0.0
49031,32.0,547,58,10.6,57,0,1,0,0,0,1,0,1.7,0.0
49032,39.4,230,56,24.3,54,1,1,0,0,0,2,0,3.6,0.0
49033,33.4,82,8,9.8,8,0,0,0,0,0,0,0,0.0,0.0
49034,39.6,141,22,15.6,21,1,0,0,0,0,1,0,4.5,0.0
49036,32.0,"1,739",440,25.3,415,22,3,0,0,0,25,0,5.7,0.0
49037,*,"2,157",226,10.5,221,5,0,0,0,0,5,0,2.2,0.0
49038,30.2,618,58,9.4,55,2,0,1,0,0,3,1,5.2,1.7
49040,37.0,266,34,12.8,34,0,0,0,0,0,0,0,0.0,0.0
49042,41.1,394,89,22.6,88,1,0,0,0,0,1,0,1.1,0.0
49043,31.0,212,36,17.0,34,1,0,1,0,0,2,1,5.6,2.8
49045,39.3,429,79,18.4,78,1,0,0,0,0,1,0,1.3,0.0
49046,25.1,428,55,12.9,54,1,0,0,0,0,1,0,1.8,0.0
49047,36.8,"1,165",180,15.5,167,11,1,1,0,0,13,1,7.2,0.6
49048,*,"2,350",535,22.8,518,15,1,1,0,0,17,1,3.2,0.2
49050,26.1,85,14,16.5,12,2,0,0,0,0,2,0,14.3,0.0
49051,30.1,160,23,14.4,23,0,0,0,0,0,0,0,0.0,0.0
49052,53.0,70,18,25.7,16,1,1,0,0,0,2,0,11.1,0.0
49053,24.7,553,101,18.3,99,2,0,0,0,0,2,0,2.0,0.0
49055,21.8,402,55,13.7,53,1,1,0,0,0,2,0,3.6,0.0
49056,28.4,312,72,23.1,72,0,0,0,0,0,0,0,0.0,0.0
49057,35.1,674,116,17.2,115,1,0,0,0,0,1,0,0.9,0.0
49058,34.4,"1,432",163,11.4,158,4,1,0,0,0,5,0,3.1,0.0
49060,40.1,88,10,11.4,10,0,0,0,0,0,0,0,0.0,0.0
49061,35.5,107,15,14.0,13,1,1,0,0,0,2,0,13.3,0.0
49064,33.3,276,40,14.5,39,0,0,1,0,0,1,1,2.5,2.5
49065,22.9,449,64,14.3,63,1,0,0,0,0,1,0,1.6,0.0
49066,62.9,63,14,22.2,14,0,0,0,0,0,0,0,0.0,0.0
49067,40.8,298,38,12.8,37,1,0,0,0,0,1,0,2.6,0.0
49068,38.6,972,128,13.2,125,2,0,1,0,0,3,1,2.3,0.8
49070,34.4,210,20,9.5,20,0,0,0,0,0,0,0,0.0,0.0
49071,11.4,720,60,8.3,58,2,0,0,0,0,2,0,3.3,0.0
49072,37.4,230,29,12.6,28,1,0,0,0,0,1,0,3.4,0.0
49073,45.8,383,52,13.6,50,1,1,0,0,0,2,0,3.8,0.0
49075,12.5,11,3,27.3,3,0,0,0,0,0,0,0,0.0,0.0
49076,36.9,278,36,12.9,36,0,0,0,0,0,0,0,0.0,0.0
49078,35.8,612,81,13.2,76,5,0,0,0,0,5,0,6.2,0.0
49079,29.5,"1,056",123,11.6,119,3,0,1,0,0,4,1,3.3,0.8
49080,25.4,"1,168",183,15.7,177,5,1,0,0,0,6,0,3.3,0.0
49082,39.0,602,98,16.3,95,2,1,0,0,0,3,0,3.1,0.0
49083,20.3,452,49,10.8,48,1,0,0,0,0,1,0,2.0,0.0
49085,28.8,"1,430",86,6.0,85,0,0,1,0,0,1,1,1.2,1.2
49087,26.0,431,42,9.7,40,2,0,0,0,0,2,0,4.8,0.0
49088,31.4,270,46,17.0,45,1,0,0,0,0,1,0,2.2,0.0
49089,41.7,142,22,15.5,21,1,0,0,0,0,1,0,4.5,0.0
49090,33.2,954,151,15.8,145,5,0,1,0,0,6,1,4.0,0.7
49091,33.0,"1,880",341,18.1,329,11,0,1,0,0,12,1,3.5,0.3
49092,50.9,145,20,13.8,19,1,0,0,0,0,1,0,5.0,0.0
49093,33.8,"1,480",281,19.0,267,10,3,0,1,0,14,1,5.0,0.4
49094,45.3,295,56,19.0,53,3,0,0,0,0,3,0,5.4,0.0
49095,24.4,108,14,13.0,13,1,0,0,0,0,1,0,7.1,0.0
49096,44.5,262,28,10.7,26,1,1,0,0,0,2,0,7.1,0.0
49097,30.6,757,118,15.6,117,1,0,0,0,0,1,0,0.8,0.0
49098,38.6,461,40,8.7,40,0,0,0,0,0,0,0,0.0,0.0
49099,26.0,351,99,28.2,92,7,0,0,0,0,7,0,7.1,0.0
49101,29.0,208,13,6.3,12,1,0,0,0,0,1,0,7.7,0.0
49102,42.3,91,8,8.8,8,0,0,0,0,0,0,0,0.0,0.0
49103,24.2,751,135,18.0,134,0,0,0,1,0,1,1,0.7,0.7
49106,18.3,272,19,7.0,17,2,0,0,0,0,2,0,10.5,0.0
49107,35.6,731,108,14.8,105,2,0,1,0,0,3,1,2.8,0.9
49111,34.8,225,63,28.0,63,0,0,0,0,0,0,0,0.0,0.0
49112,21.0,730,70,9.6,70,0,0,0,0,0,0,0,0.0,0.0
49113,44.5,127,13,10.2,12,1,0,0,0,0,1,0,7.7,0.0
49115,42.5,7,0,0.0,0,0,0,0,0,0,0,0,---,---
49116,59.5,14,0,0.0,0,0,0,0,0,0,0,0,---,---
49117,30.2,197,15,7.6,15,0,0,0,0,0,0,0,0.0,0.0
49119,64.3,11,2,18.2,2,0,0,0,0,0,0,0,0.0,0.0
49120,33.8,"2,812",437,15.5,422,13,0,2,0,0,15,2,3.4,0.5
49125,52.7,96,14,14.6,14,0,0,0,0,0,0,0,0.0,0.0
49126,26.9,95,31,32.6,31,0,0,0,0,0,0,0,0.0,0.0
49127,13.0,714,34,4.8,34,0,0,0,0,0,0,0,0.0,0.0
49128,42.8,212,27,12.7,26,0,0,0,1,0,1,1,3.7,3.7
49129,53.1,27,0,0.0,0,0,0,0,0,0,0,0,---,---
49130,19.9,83,10,12.0,10,0,0,0,0,0,0,0,0.0,0.0
49201,26.9,"2,651",768,29.0,720,40,3,4,1,0,48,5,6.3,0.7
49202,46.2,"1,986",588,29.6,553,32,3,0,0,0,35,0,6.0,0.0
49203,46.1,"3,407",933,27.4,851,67,4,9,1,1,82,11,8.8,1.2
49220,33.9,145,39,26.9,39,0,0,0,0,0,0,0,0.0,0.0
49221,37.2,"2,982",807,27.1,741,54,9,3,0,0,66,3,8.2,0.4
49224,45.8,"1,065",187,17.6,173,11,1,1,1,0,14,2,7.5,1.1
49227,45.3,95,21,22.1,20,1,0,0,0,0,1,0,4.8,0.0
49228,55.7,392,65,16.6,65,0,0,0,0,0,0,0,0.0,0.0
49229,49.3,181,44,24.3,44,0,0,0,0,0,0,0,0.0,0.0
49230,22.4,506,97,19.2,97,0,0,0,0,0,0,0,0.0,0.0
49232,35.9,289,45,15.6,43,2,0,0,0,0,2,0,4.4,0.0
49233,28.1,174,29,16.7,28,1,0,0,0,0,1,0,3.4,0.0
49234,38.3,119,31,26.1,31,0,0,0,0,0,0,0,0.0,0.0
49235,49.6,151,37,24.5,36,1,0,0,0,0,1,0,2.7,0.0
49236,35.8,312,43,13.8,43,0,0,0,0,0,0,0,0.0,0.0
49237,36.9,196,48,24.5,48,0,0,0,0,0,0,0,0.0,0.0
49238,54.6,153,31,20.3,31,0,0,0,0,0,0,0,0.0,0.0
49240,27.8,587,71,12.1,67,4,0,0,0,0,4,0,5.6,0.0
49241,32.1,196,39,19.9,37,1,1,0,0,0,2,0,5.1,0.0
49242,40.9,"1,032",280,27.1,274,5,0,1,0,0,6,1,2.1,0.4
49245,40.9,393,64,16.3,60,3,0,1,0,0,4,1,6.3,1.6
49246,23.7,151,39,25.8,39,0,0,0,0,0,0,0,0.0,0.0
49247,49.3,405,95,23.5,90,5,0,0,0,0,5,0,5.3,0.0
49248,76.0,58,7,12.1,6,1,0,0,0,0,1,0,14.3,0.0
49249,18.5,236,56,23.7,55,1,0,0,0,0,1,0,1.8,0.0
49250,37.4,475,114,24.0,110,4,0,0,0,0,4,0,3.5,0.0
49251,33.5,428,84,19.6,83,1,0,0,0,0,1,0,1.2,0.0
49252,42.4,208,40,19.2,38,2,0,0,0,0,2,0,5.0,0.0
49253,36.1,162,29,17.9,28,1,0,0,0,0,1,0,3.4,0.0
49254,49.6,171,37,21.6,35,1,1,0,0,0,2,0,5.4,0.0
49255,53.1,227,24,10.6,22,2,0,0,0,0,2,0,8.3,0.0
49256,54.8,318,69,21.7,65,2,1,0,1,0,4,1,5.8,1.4
49259,26.7,170,31,18.2,29,2,0,0,0,0,2,0,6.5,0.0
49261,,,6,,6,0,0,0,0,0,,0,0.0,
49262,54.2,71,22,31.0,22,0,0,0,0,0,0,0,0.0,0.0
49263,53.3,6,1,16.7,1,0,0,0,0,0,0,0,0.0,0.0
49264,28.9,135,23,17.0,23,0,0,0,0,0,0,0,0.0,0.0
49265,28.1,307,46,15.0,44,2,0,0,0,0,2,0,4.3,0.0
49266,37.8,226,62,27.4,60,2,0,0,0,0,2,0,3.2,0.0
49267,39.6,247,23,9.3,22,1,0,0,0,0,1,0,4.3,0.0
49268,62.6,82,19,23.2,18,0,1,0,0,0,1,0,5.3,0.0
49269,28.4,418,98,23.4,95,3,0,0,0,0,3,0,3.1,0.0
49270,28.9,347,71,20.5,69,2,0,0,0,0,2,0,2.8,0.0
49271,54.7,137,33,24.1,31,2,0,0,0,0,2,0,6.1,0.0
49272,33.9,141,38,27.0,35,3,0,0,0,0,3,0,7.9,0.0
49274,40.3,317,49,15.5,48,1,0,0,0,0,1,0,2.0,0.0
49276,66.0,58,7,12.1,7,0,0,0,0,0,0,0,0.0,0.0
49277,23.9,237,44,18.6,41,3,0,0,0,0,3,0,6.8,0.0
49279,57.6,59,8,13.6,8,0,0,0,0,0,0,0,0.0,0.0
49282,6.9,11,4,36.4,4,0,0,0,0,0,0,0,0.0,0.0
49283,15.6,187,45,24.1,43,2,0,0,0,0,2,0,4.4,0.0
49284,40.4,225,42,18.7,41,1,0,0,0,0,1,0,2.4,0.0
49285,34.9,395,63,15.9,61,2,0,0,0,0,2,0,3.2,0.0
49286,26.5,"1,016",153,15.1,146,7,0,0,0,0,7,0,4.6,0.0
49287,29.8,153,14,9.2,14,0,0,0,0,0,0,0,0.0,0.0
49288,64.2,116,40,34.5,38,2,0,0,0,0,2,0,5.0,0.0
49289,64.9,9,0,0.0,0,0,0,0,0,0,0,0,---,---
49301,13.7,"1,477",126,8.5,123,3,0,0,0,0,3,0,2.4,0.0
49302,21.0,570,51,8.9,51,0,0,0,0,0,0,0,0.0,0.0
49303,30.7,107,13,12.1,13,0,0,0,0,0,0,0,0.0,0.0
49304,13.8,230,46,20.0,45,1,0,0,0,0,1,0,2.2,0.0
49305,22.0,151,28,18.5,26,2,0,0,0,0,2,0,7.1,0.0
49306,9.9,651,72,11.1,72,0,0,0,0,0,0,0,0.0,0.0
49307,25.6,"1,132",168,14.8,168,0,0,0,0,0,0,0,0.0,0.0
49309,15.8,75,17,22.7,17,0,0,0,0,0,0,0,0.0,0.0
49310,33.7,251,20,8.0,20,0,0,0,0,0,0,0,0.0,0.0
49312,3.2,14,0,0.0,0,0,0,0,0,0,0,0,---,---
49315,17.7,"1,597",171,10.7,168,3,0,0,0,0,3,0,1.8,0.0
49316,16.7,"1,763",150,8.5,148,2,0,0,0,0,2,0,1.3,0.0
49318,42.0,106,36,34.0,35,1,0,0,0,0,1,0,2.8,0.0
49319,17.1,"1,478",216,14.6,216,0,0,0,0,0,0,0,0.0,0.0
49320,,,1,,1,0,0,0,0,0,,0,0.0,
49321,8.9,"1,462",304,20.8,294,10,0,0,0,0,10,0,3.3,0.0
49322,40.4,101,5,5.0,4,1,0,0,0,0,1,0,20.0,0.0
49323,13.8,876,62,7.1,62,0,0,0,0,0,0,0,0.0,0.0
49325,37.9,161,16,9.9,15,0,1,0,0,0,1,0,6.3,0.0
49326,14.4,258,40,15.5,40,0,0,0,0,0,0,0,0.0,0.0
49327,22.4,756,81,10.7,81,0,0,0,0,0,0,0,0.0,0.0
49328,39.7,312,32,10.3,32,0,0,0,0,0,0,0,0.0,0.0
49329,17.8,729,94,12.9,92,2,0,0,0,0,2,0,2.1,0.0
49330,30.4,524,90,17.2,90,0,0,0,0,0,0,0,0.0,0.0
49331,21.6,"1,332",151,11.3,148,3,0,0,0,0,3,0,2.0,0.0
49332,22.1,158,32,20.3,31,1,0,0,0,0,1,0,3.1,0.0
49333,21.6,"1,037",77,7.4,77,0,0,0,0,0,0,0,0.0,0.0
49335,71.8,27,0,0.0,0,0,0,0,0,0,0,0,---,---
49336,26.1,367,46,12.5,44,2,0,0,0,0,2,0,4.3,0.0
49337,20.6,848,88,10.4,88,0,0,0,0,0,0,0,0.0,0.0
49338,14.4,130,23,17.7,23,0,0,0,0,0,0,0,0.0,0.0
49339,32.5,178,17,9.6,17,0,0,0,0,0,0,0,0.0,0.0
49340,29.0,184,27,14.7,27,0,0,0,0,0,0,0,0.0,0.0
49341,14.3,"2,878",282,9.8,278,4,0,0,0,0,4,0,1.4,0.0
49342,23.3,124,8,6.5,8,0,0,0,0,0,0,0,0.0,0.0
49343,22.4,456,66,14.5,65,1,0,0,0,0,1,0,1.5,0.0
49344,23.0,240,31,12.9,30,1,0,0,0,0,1,0,3.2,0.0
49345,27.3,"1,084",177,16.3,172,5,0,0,0,0,5,0,2.8,0.0
49346,7.4,342,35,10.2,34,1,0,0,0,0,1,0,2.9,0.0
49347,29.8,69,12,17.4,12,0,0,0,0,0,0,0,0.0,0.0
49348,21.9,"1,036",105,10.1,105,0,0,0,0,0,0,0,0.0,0.0
49349,20.2,604,64,10.6,62,2,0,0,0,0,2,0,3.1,0.0
49401,10.7,"1,205",83,6.9,82,1,0,0,0,0,1,0,1.2,0.0
49402,11.6,64,12,18.8,11,1,0,0,0,0,1,0,8.3,0.0
49403,41.1,154,78,50.6,76,1,1,0,0,0,2,0,2.6,0.0
49404,28.6,688,63,9.2,61,1,1,0,0,0,2,0,3.2,0.0
49405,34.4,97,26,26.8,25,1,0,0,0,0,1,0,3.8,0.0
49406,38.5,35,1,2.9,1,0,0,0,0,0,0,0,0.0,0.0
49408,24.4,702,104,14.8,103,1,0,0,0,0,1,0,1.0,0.0
49410,16.0,137,27,19.7,26,1,0,0,0,0,1,0,3.7,0.0
49411,26.5,71,15,21.1,13,2,0,0,0,0,2,0,13.3,0.0
49412,31.3,833,103,12.4,103,0,0,0,0,0,0,0,0.0,0.0
49415,19.3,399,58,14.5,58,0,0,0,0,0,0,0,0.0,0.0
49417,23.4,"2,175",438,20.1,425,10,0,3,0,0,13,3,3.0,0.7
49418,13.8,"2,255",252,11.2,249,1,1,1,0,0,3,1,1.2,0.4
49419,21.6,704,68,9.7,66,2,0,0,0,0,2,0,2.9,0.0
49420,36.9,571,169,29.6,159,8,0,2,0,0,10,2,5.9,1.2
49421,23.3,427,52,12.2,51,1,0,0,0,0,1,0,1.9,0.0
49423,30.3,"3,733",665,17.8,614,47,3,1,0,0,51,1,7.7,0.2
49424,8.1,"4,073",678,16.6,657,20,1,0,0,0,21,0,3.1,0.0
49425,23.7,277,46,16.6,46,0,0,0,0,0,0,0,0.0,0.0
49426,12.3,"3,187",183,5.7,182,1,0,0,0,0,1,0,0.5,0.0
49428,3.9,"2,046",151,7.4,148,3,0,0,0,0,3,0,2.0,0.0
49431,36.8,"1,208",229,19.0,200,25,2,2,0,0,29,2,12.7,0.9
49435,27.6,243,22,9.1,22,0,0,0,0,0,0,0,0.0,0.0
49436,15.3,102,25,24.5,24,1,0,0,0,0,1,0,4.0,0.0
49437,24.4,480,93,19.4,92,1,0,0,0,0,1,0,1.1,0.0
49440,65.3,74,23,31.1,19,4,0,0,0,0,4,0,17.4,0.0
49441,33.8,"2,587",530,20.5,502,23,0,4,1,0,28,5,5.3,0.9
49442,29.0,"3,726",954,25.6,889,54,3,7,1,0,65,8,6.8,0.8
49444,42.2,"2,571",642,25.0,607,32,3,0,0,0,35,0,5.5,0.0
49445,22.1,"1,429",276,19.3,269,6,1,0,0,0,7,0,2.5,0.0
49446,29.4,210,53,25.2,53,0,0,0,0,0,0,0,0.0,0.0
49448,24.7,250,59,23.6,59,0,0,0,0,0,0,0,0.0,0.0
